country;property_name;property_category;country_link;property_link
Italy;Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1211
Italy;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1133
Italy;Mantua and Sabbioneta;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1287
Italy;Rhaetian Railway in the Albula / Bernina Landscapes;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1276
Italy;The Dolomites;natural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1237
Italy;Longobards in Italy. Places of the Power (568-774 A.D.);cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1318
Italy;Prehistoric Pile Dwellings around the Alps;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1363
Italy;Medici Villas and Gardens in Tuscany;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/175
Italy;Mount Etna;natural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1427
Italy;Vineyard Landscape of Piedmont: Langhe-Roero and Monferrato;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1390
Italy;Arab-Norman Palermo and the Cathedral Churches of Cefalú and Monreale;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1487
Italy;Venetian Works of Defence between the 16th and 17th Centuries: Stato da Terra – Western Stato da Mar;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1533
Italy;Ivrea, industrial city of the 20th century;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1538
Italy;Le Colline del Prosecco di Conegliano e Valdobbiadene;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1571
Italy;Padua’s fourteenth-century fresco cycles;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1623
Italy;The Great Spa Towns of Europe;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1613
Italy;The Porticoes of Bologna;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1650
Italy;Evaporitic Karst and Caves of Northern Apennines;natural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1692
Jamaica;Blue and John Crow Mountains ;mixed;https://whc.unesco.org/en/statesparties/jm;https://whc.unesco.org/en/list/1356
Japan;Buddhist Monuments in the Horyu-ji Area;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/660
Japan;Himeji-jo;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/661
Japan;Shirakami-Sanchi;natural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/663
Japan;Yakushima;natural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/662
Japan;Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities);cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/688
Japan;Historic Villages of Shirakawa-go and Gokayama;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/734
Japan;Hiroshima Peace Memorial (Genbaku Dome);cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/775
Japan;Itsukushima Shinto Shrine;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/776
Japan;Historic Monuments of Ancient Nara;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/870
Japan;Shrines and Temples of Nikko;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/913
Japan;Gusuku Sites and Related Properties of the Kingdom of Ryukyu;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/972
Japan;Sacred Sites and Pilgrimage Routes in the Kii Mountain Range;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1142
Japan;Shiretoko;natural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1193
Japan;Iwami Ginzan Silver Mine and its Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1246
Japan;Hiraizumi – Temples, Gardens and Archaeological Sites Representing the Buddhist Pure Land;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1277
Japan;Ogasawara Islands;natural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1362
Japan;Fujisan, sacred place and source of artistic inspiration;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1418
Japan;Tomioka Silk Mill and Related Sites;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1449
Japan;Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1484
Japan;The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1321
Japan;Sacred Island of Okinoshima and Associated Sites in the Munakata Region ;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1535
Japan;Hidden Christian Sites in the Nagasaki Region;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1495
Japan;Mozu-Furuichi Kofun Group: Mounded Tombs of Ancient Japan;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1593
Japan;Amami-Oshima Island, Tokunoshima Island, Northern part of Okinawa Island, and Iriomote Island;natural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1574
Japan;Jomon Prehistoric Sites in Northern Japan;cultural;https://whc.unesco.org/en/statesparties/jp;https://whc.unesco.org/en/list/1632
Jerusalem (Site proposed by Jordan);Old City of Jerusalem and its Walls;cultural_danger;https://whc.unesco.org/en/statesparties/;https://whc.unesco.org/en/list/148
Jordan;Petra;cultural;https://whc.unesco.org/en/statesparties/jo;https://whc.unesco.org/en/list/326
Jordan;Quseir Amra;cultural;https://whc.unesco.org/en/statesparties/jo;https://whc.unesco.org/en/list/327
Jordan;Um er-Rasas (Kastrom Mefa'a);cultural;https://whc.unesco.org/en/statesparties/jo;https://whc.unesco.org/en/list/1093
Jordan;Wadi Rum Protected Area;mixed;https://whc.unesco.org/en/statesparties/jo;https://whc.unesco.org/en/list/1377
Jordan;Baptism Site “Bethany Beyond the Jordan” (Al-Maghtas);cultural;https://whc.unesco.org/en/statesparties/jo;https://whc.unesco.org/en/list/1446
Jordan;As-Salt - The Place of Tolerance and Urban Hospitality;cultural;https://whc.unesco.org/en/statesparties/jo;https://whc.unesco.org/en/list/689
Kazakhstan;Mausoleum of Khoja Ahmed Yasawi;cultural;https://whc.unesco.org/en/statesparties/kz;https://whc.unesco.org/en/list/1103
Kazakhstan;Petroglyphs of the Archaeological Landscape of Tanbaly ;cultural;https://whc.unesco.org/en/statesparties/kz;https://whc.unesco.org/en/list/1145
Kazakhstan;Saryarka – Steppe and Lakes of Northern Kazakhstan;natural;https://whc.unesco.org/en/statesparties/kz;https://whc.unesco.org/en/list/1102
Kazakhstan;Silk Roads: the Routes Network of Chang'an-Tianshan Corridor;cultural;https://whc.unesco.org/en/statesparties/kz;https://whc.unesco.org/en/list/1442
Kazakhstan;Western Tien-Shan;natural;https://whc.unesco.org/en/statesparties/kz;https://whc.unesco.org/en/list/1490
Kazakhstan;Cold Winter Deserts of Turan;natural;https://whc.unesco.org/en/statesparties/kz;https://whc.unesco.org/en/list/1693
Kenya;Lake Turkana National Parks;natural_danger;https://whc.unesco.org/en/statesparties/ke;https://whc.unesco.org/en/list/801
Kenya;Mount Kenya National Park/Natural Forest;natural;https://whc.unesco.org/en/statesparties/ke;https://whc.unesco.org/en/list/800
Kenya;Lamu Old Town;cultural;https://whc.unesco.org/en/statesparties/ke;https://whc.unesco.org/en/list/1055
Kenya;Sacred Mijikenda Kaya Forests;cultural;https://whc.unesco.org/en/statesparties/ke;https://whc.unesco.org/en/list/1231
Kenya;Fort Jesus, Mombasa;cultural;https://whc.unesco.org/en/statesparties/ke;https://whc.unesco.org/en/list/1295
Kenya;Kenya Lake System in the Great Rift Valley;natural;https://whc.unesco.org/en/statesparties/ke;https://whc.unesco.org/en/list/1060
Kenya;Thimlich Ohinga Archaeological Site;cultural;https://whc.unesco.org/en/statesparties/ke;https://whc.unesco.org/en/list/1450
Kiribati;Phoenix Islands Protected Area;natural;https://whc.unesco.org/en/statesparties/ki;https://whc.unesco.org/en/list/1325
Kyrgyzstan;Sulaiman-Too Sacred Mountain;cultural;https://whc.unesco.org/en/statesparties/kg;https://whc.unesco.org/en/list/1230
Kyrgyzstan;Silk Roads: the Routes Network of Chang'an-Tianshan Corridor;cultural;https://whc.unesco.org/en/statesparties/kg;https://whc.unesco.org/en/list/1442
Kyrgyzstan;Western Tien-Shan;natural;https://whc.unesco.org/en/statesparties/kg;https://whc.unesco.org/en/list/1490
Lao People's Democratic Republic;Town of Luang Prabang;cultural;https://whc.unesco.org/en/statesparties/la;https://whc.unesco.org/en/list/479
Lao People's Democratic Republic;Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/la;https://whc.unesco.org/en/list/481
Lao People's Democratic Republic;Megalithic Jar Sites in Xiengkhuang – Plain of Jars;cultural;https://whc.unesco.org/en/statesparties/la;https://whc.unesco.org/en/list/1587
Latvia;Historic Centre of Riga;cultural;https://whc.unesco.org/en/statesparties/lv;https://whc.unesco.org/en/list/852
Latvia;Struve Geodetic Arc;cultural;https://whc.unesco.org/en/statesparties/lv;https://whc.unesco.org/en/list/1187
Latvia;Old town of Kuldīga;cultural;https://whc.unesco.org/en/statesparties/lv;https://whc.unesco.org/en/list/1658
Lebanon;Anjar;cultural;https://whc.unesco.org/en/statesparties/lb;https://whc.unesco.org/en/list/293
Lebanon;Baalbek;cultural;https://whc.unesco.org/en/statesparties/lb;https://whc.unesco.org/en/list/294
Lebanon;Byblos;cultural;https://whc.unesco.org/en/statesparties/lb;https://whc.unesco.org/en/list/295
Lebanon;Tyre;cultural;https://whc.unesco.org/en/statesparties/lb;https://whc.unesco.org/en/list/299
Lebanon;Ouadi Qadisha (the Holy Valley) and the Forest of the Cedars of God (Horsh Arz el-Rab);cultural;https://whc.unesco.org/en/statesparties/lb;https://whc.unesco.org/en/list/850
Lebanon;Rachid Karami International Fair-Tripoli;cultural_danger;https://whc.unesco.org/en/statesparties/lb;https://whc.unesco.org/en/list/1702
Lesotho;Maloti-Drakensberg Park;mixed;https://whc.unesco.org/en/statesparties/ls;https://whc.unesco.org/en/list/985
Libya;Archaeological Site of Cyrene;cultural_danger;https://whc.unesco.org/en/statesparties/ly;https://whc.unesco.org/en/list/190
Libya;Archaeological Site of Leptis Magna;cultural_danger;https://whc.unesco.org/en/statesparties/ly;https://whc.unesco.org/en/list/183
Libya;Archaeological Site of Sabratha;cultural_danger;https://whc.unesco.org/en/statesparties/ly;https://whc.unesco.org/en/list/184
Libya;Rock-Art Sites of Tadrart Acacus;cultural_danger;https://whc.unesco.org/en/statesparties/ly;https://whc.unesco.org/en/list/287
Libya;Old Town of Ghadamès;cultural_danger;https://whc.unesco.org/en/statesparties/ly;https://whc.unesco.org/en/list/362
Lithuania;Vilnius Historic Centre;cultural;https://whc.unesco.org/en/statesparties/lt;https://whc.unesco.org/en/list/541
Lithuania;Curonian Spit;cultural;https://whc.unesco.org/en/statesparties/lt;https://whc.unesco.org/en/list/994
Lithuania;Kernavė  Archaeological Site (Cultural Reserve of Kernavė);cultural;https://whc.unesco.org/en/statesparties/lt;https://whc.unesco.org/en/list/1137
Lithuania;Struve Geodetic Arc;cultural;https://whc.unesco.org/en/statesparties/lt;https://whc.unesco.org/en/list/1187
Lithuania;Modernist Kaunas: Architecture of Optimism, 1919-1939;cultural;https://whc.unesco.org/en/statesparties/lt;https://whc.unesco.org/en/list/1661
Luxembourg;City of Luxembourg: its Old Quarters and Fortifications;cultural;https://whc.unesco.org/en/statesparties/lu;https://whc.unesco.org/en/list/699
Madagascar;Andrefana Dry Forests;natural;https://whc.unesco.org/en/statesparties/mg;https://whc.unesco.org/en/list/494
Madagascar;Royal Hill of Ambohimanga;cultural;https://whc.unesco.org/en/statesparties/mg;https://whc.unesco.org/en/list/950
Madagascar;Rainforests of the Atsinanana;natural_danger;https://whc.unesco.org/en/statesparties/mg;https://whc.unesco.org/en/list/1257
Malawi;Lake Malawi National Park;natural;https://whc.unesco.org/en/statesparties/mw;https://whc.unesco.org/en/list/289
Malawi;Chongoni Rock-Art Area;cultural;https://whc.unesco.org/en/statesparties/mw;https://whc.unesco.org/en/list/476
Malaysia;Gunung Mulu National Park;natural;https://whc.unesco.org/en/statesparties/my;https://whc.unesco.org/en/list/1013
Malaysia;Kinabalu Park;natural;https://whc.unesco.org/en/statesparties/my;https://whc.unesco.org/en/list/1012
Malaysia;Melaka and George Town, Historic Cities of the Straits of Malacca;cultural;https://whc.unesco.org/en/statesparties/my;https://whc.unesco.org/en/list/1223
Malaysia;Archaeological Heritage of the Lenggong Valley;cultural;https://whc.unesco.org/en/statesparties/my;https://whc.unesco.org/en/list/1396
Mali;Old Towns of Djenné;cultural_danger;https://whc.unesco.org/en/statesparties/ml;https://whc.unesco.org/en/list/116
Mali;Timbuktu;cultural_danger;https://whc.unesco.org/en/statesparties/ml;https://whc.unesco.org/en/list/119
Mali;Cliff of Bandiagara (Land of the Dogons);mixed;https://whc.unesco.org/en/statesparties/ml;https://whc.unesco.org/en/list/516
Mali;Tomb of Askia;cultural_danger;https://whc.unesco.org/en/statesparties/ml;https://whc.unesco.org/en/list/1139
Malta;City of Valletta;cultural;https://whc.unesco.org/en/statesparties/mt;https://whc.unesco.org/en/list/131
Malta;Ħal Saflieni Hypogeum;cultural;https://whc.unesco.org/en/statesparties/mt;https://whc.unesco.org/en/list/130
Malta;Megalithic Temples of Malta;cultural;https://whc.unesco.org/en/statesparties/mt;https://whc.unesco.org/en/list/132
Marshall Islands;Bikini Atoll Nuclear Test Site;cultural;https://whc.unesco.org/en/statesparties/mh;https://whc.unesco.org/en/list/1339
Mauritania;Banc d'Arguin National Park;natural;https://whc.unesco.org/en/statesparties/mr;https://whc.unesco.org/en/list/506
Mauritania;Ancient Ksour of Ouadane, Chinguetti, Tichitt and Oualata;cultural;https://whc.unesco.org/en/statesparties/mr;https://whc.unesco.org/en/list/750
Mauritius;Aapravasi Ghat;cultural;https://whc.unesco.org/en/statesparties/mu;https://whc.unesco.org/en/list/1227
Mauritius;Le Morne Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/mu;https://whc.unesco.org/en/list/1259
Mexico;Historic Centre of Mexico City and Xochimilco;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/412
Mexico;Historic Centre of Oaxaca and Archaeological Site of Monte Albán;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/415
Mexico;Historic Centre of Puebla;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/416
Mexico;Pre-Hispanic City and National Park of Palenque;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/411
Mexico;Pre-Hispanic City of Teotihuacan;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/414
Mexico;Sian Ka'an;natural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/410
Mexico;Historic Town of Guanajuato and Adjacent Mines;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/482
Mexico;Pre-Hispanic City of Chichen-Itza;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/483
Mexico;Historic Centre of Morelia;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/585
Mexico;El Tajin, Pre-Hispanic City;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/631
Mexico;Historic Centre of Zacatecas;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/676
Mexico;Rock Paintings of the Sierra de San Francisco;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/714
Mexico;Whale Sanctuary of El Vizcaino;natural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/554
Mexico;Earliest 16th-Century Monasteries on the Slopes of Popocatepetl;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/702
Mexico;Historic Monuments Zone of Querétaro;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/792
Mexico;Pre-Hispanic Town of Uxmal;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/791
Mexico;Hospicio Cabañas, Guadalajara;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/815
Mexico;Archaeological Zone of Paquimé, Casas Grandes;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/560
Mexico;Historic Monuments Zone of Tlacotalpan;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/862
Mexico;Archaeological Monuments Zone of Xochicalco;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/939
Mexico;Historic Fortified Town of Campeche;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/895
Mexico;Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche;mixed;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1061
Mexico;Franciscan Missions in the Sierra Gorda of Querétaro;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1079
Mexico;Luis Barragán House and Studio;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1136
Mexico;Islands and Protected Areas of the Gulf of California;natural_danger;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1182
Mexico;Agave Landscape and Ancient Industrial Facilities of Tequila;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1209
Mexico;Central University City Campus of the Universidad Nacional Autónoma de México (UNAM);cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1250
Mexico;Monarch Butterfly Biosphere Reserve;natural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1290
Mexico;Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1274
Mexico;Camino Real de Tierra Adentro;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1351
Mexico;Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1352
Mexico;El Pinacate and Gran Desierto de Altar Biosphere Reserve;natural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1410
Mexico;Aqueduct of Padre Tembleque Hydraulic System;cultural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1463
Mexico;Archipiélago de Revillagigedo;natural;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1510
Mexico;Tehuacán-Cuicatlán Valley: originary habitat of Mesoamerica;mixed;https://whc.unesco.org/en/statesparties/mx;https://whc.unesco.org/en/list/1534
Micronesia (Federated States of);Nan Madol: Ceremonial Centre of Eastern Micronesia;cultural_danger;https://whc.unesco.org/en/statesparties/fm;https://whc.unesco.org/en/list/1503
Mongolia;Uvs Nuur Basin;natural;https://whc.unesco.org/en/statesparties/mn;https://whc.unesco.org/en/list/769
Mongolia;Orkhon Valley Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/mn;https://whc.unesco.org/en/list/1081
Mongolia;Petroglyphic Complexes of the Mongolian Altai;cultural;https://whc.unesco.org/en/statesparties/mn;https://whc.unesco.org/en/list/1382
Mongolia;Great Burkhan Khaldun Mountain and its surrounding sacred landscape;cultural;https://whc.unesco.org/en/statesparties/mn;https://whc.unesco.org/en/list/1440
Mongolia;Landscapes of Dauria;natural;https://whc.unesco.org/en/statesparties/mn;https://whc.unesco.org/en/list/1448
Mongolia;Deer Stone Monuments and Related Bronze Age Sites;cultural;https://whc.unesco.org/en/statesparties/mn;https://whc.unesco.org/en/list/1621
Montenegro;Natural and Culturo-Historical Region of Kotor;cultural;https://whc.unesco.org/en/statesparties/me;https://whc.unesco.org/en/list/125
Montenegro;Durmitor National Park;natural;https://whc.unesco.org/en/statesparties/me;https://whc.unesco.org/en/list/100
Montenegro;Stećci Medieval Tombstone Graveyards;cultural;https://whc.unesco.org/en/statesparties/me;https://whc.unesco.org/en/list/1504
Montenegro;Venetian Works of Defence between the 16th and 17th Centuries: Stato da Terra – Western Stato da Mar;cultural;https://whc.unesco.org/en/statesparties/me;https://whc.unesco.org/en/list/1533
Morocco;Medina of Fez;cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/170
Morocco;Medina of Marrakesh;cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/331
Morocco;Ksar of Ait-Ben-Haddou;cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/444
Morocco;Historic City of Meknes;cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/793
Morocco;Archaeological Site of Volubilis;cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/836
Morocco;Medina of Tétouan (formerly known as Titawin);cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/837
Morocco;Medina of Essaouira (formerly Mogador);cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/753
Morocco;Portuguese City of Mazagan (El Jadida);cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/1058
Morocco;Rabat, Modern Capital and Historic City: a Shared Heritage;cultural;https://whc.unesco.org/en/statesparties/ma;https://whc.unesco.org/en/list/1401
Mozambique;Island of Mozambique;cultural;https://whc.unesco.org/en/statesparties/mz;https://whc.unesco.org/en/list/599
Myanmar;Pyu Ancient Cities;cultural;https://whc.unesco.org/en/statesparties/mm;https://whc.unesco.org/en/list/1444
Myanmar;Bagan;cultural;https://whc.unesco.org/en/statesparties/mm;https://whc.unesco.org/en/list/1588
Namibia;Twyfelfontein or /Ui-//aes;cultural;https://whc.unesco.org/en/statesparties/na;https://whc.unesco.org/en/list/1255
Namibia;Namib Sand Sea;natural;https://whc.unesco.org/en/statesparties/na;https://whc.unesco.org/en/list/1430
Nepal;Kathmandu Valley ;cultural;https://whc.unesco.org/en/statesparties/np;https://whc.unesco.org/en/list/121
Nepal;Sagarmatha National Park;natural;https://whc.unesco.org/en/statesparties/np;https://whc.unesco.org/en/list/120
Nepal;Chitwan National Park;natural;https://whc.unesco.org/en/statesparties/np;https://whc.unesco.org/en/list/284
Nepal;Lumbini, the Birthplace of the Lord Buddha;cultural;https://whc.unesco.org/en/statesparties/np;https://whc.unesco.org/en/list/666
Netherlands;Schokland and Surroundings;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/739
Netherlands;Dutch Water Defence Lines;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/759
Netherlands;Historic Area of Willemstad, Inner City and Harbour, Curaçao;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/819
Netherlands;Mill Network at Kinderdijk-Elshout;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/818
Netherlands;Ir.D.F. Woudagemaal (D.F. Wouda Steam Pumping Station);cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/867
Netherlands;Droogmakerij de Beemster (Beemster Polder);cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/899
Netherlands;Rietveld Schröderhuis (Rietveld Schröder House);cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/965
Netherlands;Wadden Sea;natural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/1314
Netherlands;Seventeenth-Century Canal Ring Area of Amsterdam inside the Singelgracht;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/1349
Netherlands;Van Nellefabriek;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/1441
Netherlands;Colonies of Benevolence;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/1555
Netherlands;Frontiers of the Roman Empire – The Lower German Limes;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/1631
Netherlands;Eisinga Planetarium in Franeker;cultural;https://whc.unesco.org/en/statesparties/nl;https://whc.unesco.org/en/list/1683
New Zealand;Te Wahipounamu – South West New Zealand;natural;https://whc.unesco.org/en/statesparties/nz;https://whc.unesco.org/en/list/551
New Zealand;Tongariro National Park;mixed;https://whc.unesco.org/en/statesparties/nz;https://whc.unesco.org/en/list/421
New Zealand;New Zealand Sub-Antarctic Islands;natural;https://whc.unesco.org/en/statesparties/nz;https://whc.unesco.org/en/list/877
Nicaragua;Ruins of León Viejo;cultural;https://whc.unesco.org/en/statesparties/ni;https://whc.unesco.org/en/list/613
Nicaragua;León Cathedral;cultural;https://whc.unesco.org/en/statesparties/ni;https://whc.unesco.org/en/list/1236
Niger;Air and Ténéré Natural Reserves;natural_danger;https://whc.unesco.org/en/statesparties/ne;https://whc.unesco.org/en/list/573
Niger;W-Arly-Pendjari Complex;natural;https://whc.unesco.org/en/statesparties/ne;https://whc.unesco.org/en/list/749
Niger;Historic Centre of Agadez;cultural;https://whc.unesco.org/en/statesparties/ne;https://whc.unesco.org/en/list/1268
Nigeria;Sukur Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/ng;https://whc.unesco.org/en/list/938
Nigeria;Osun-Osogbo Sacred Grove;cultural;https://whc.unesco.org/en/statesparties/ng;https://whc.unesco.org/en/list/1118
North Macedonia;Natural and Cultural Heritage of the Ohrid region;mixed;https://whc.unesco.org/en/statesparties/mk;https://whc.unesco.org/en/list/99
North Macedonia;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/mk;https://whc.unesco.org/en/list/1133
Norway;Bryggen;cultural;https://whc.unesco.org/en/statesparties/no;https://whc.unesco.org/en/list/59
Norway;Urnes Stave Church;cultural;https://whc.unesco.org/en/statesparties/no;https://whc.unesco.org/en/list/58
Norway;Røros Mining Town and the Circumference;cultural;https://whc.unesco.org/en/statesparties/no;https://whc.unesco.org/en/list/55
Norway;Rock Art of Alta;cultural;https://whc.unesco.org/en/statesparties/no;https://whc.unesco.org/en/list/352
Norway;Vegaøyan – The Vega Archipelago;cultural;https://whc.unesco.org/en/statesparties/no;https://whc.unesco.org/en/list/1143
Norway;Struve Geodetic Arc;cultural;https://whc.unesco.org/en/statesparties/no;https://whc.unesco.org/en/list/1187
Norway;West Norwegian Fjords – Geirangerfjord and Nærøyfjord;natural;https://whc.unesco.org/en/statesparties/no;https://whc.unesco.org/en/list/1195
Norway;Rjukan-Notodden Industrial Heritage Site;cultural;https://whc.unesco.org/en/statesparties/no;https://whc.unesco.org/en/list/1486
Oman;Bahla Fort;cultural;https://whc.unesco.org/en/statesparties/om;https://whc.unesco.org/en/list/433
